track_id,genre,split,audio_path,exists
37136,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037136.mp3,True
37141,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037141.mp3,True
37147,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037147.mp3,True
37324,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037324.mp3,True
37325,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037325.mp3,True
37368,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037368.mp3,True
37369,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037369.mp3,True
37416,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037416.mp3,True
37417,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037417.mp3,True
37423,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037423.mp3,True
37538,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037538.mp3,True
37592,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037592.mp3,True
37725,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037725.mp3,True
37727,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037727.mp3,True
37730,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037730.mp3,True
37731,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037731.mp3,True
37779,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037779.mp3,True
37781,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037781.mp3,True
37784,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037784.mp3,True
37859,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037859.mp3,True
37911,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037911.mp3,True
37920,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\037\037920.mp3,True
38312,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038312.mp3,True
38321,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038321.mp3,True
38323,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038323.mp3,True
38326,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038326.mp3,True
38351,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038351.mp3,True
38352,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038352.mp3,True
38353,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038353.mp3,True
38354,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038354.mp3,True
38361,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038361.mp3,True
38362,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038362.mp3,True
38363,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038363.mp3,True
38365,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038365.mp3,True
38399,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038399.mp3,True
38435,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038435.mp3,True
38450,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038450.mp3,True
38522,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038522.mp3,True
38557,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038557.mp3,True
38560,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038560.mp3,True
38775,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038775.mp3,True
38776,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038776.mp3,True
38777,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038777.mp3,True
38778,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038778.mp3,True
38779,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038779.mp3,True
38780,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038780.mp3,True
38781,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038781.mp3,True
38782,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038782.mp3,True
38783,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038783.mp3,True
38784,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038784.mp3,True
38785,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038785.mp3,True
38817,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038817.mp3,True
38818,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038818.mp3,True
38819,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038819.mp3,True
38820,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038820.mp3,True
38821,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038821.mp3,True
38822,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038822.mp3,True
38823,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038823.mp3,True
38824,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038824.mp3,True
38825,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038825.mp3,True
38826,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038826.mp3,True
38827,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038827.mp3,True
38828,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038828.mp3,True
38829,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038829.mp3,True
38830,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038830.mp3,True
38833,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038833.mp3,True
38834,International,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038834.mp3,True
38847,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038847.mp3,True
38859,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038859.mp3,True
38878,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038878.mp3,True
38879,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038879.mp3,True
38880,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038880.mp3,True
38881,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038881.mp3,True
38882,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038882.mp3,True
38884,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038884.mp3,True
38886,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038886.mp3,True
38887,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038887.mp3,True
38888,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038888.mp3,True
38890,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038890.mp3,True
38891,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038891.mp3,True
38892,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038892.mp3,True
38893,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038893.mp3,True
38894,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038894.mp3,True
38895,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038895.mp3,True
38896,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038896.mp3,True
38898,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038898.mp3,True
38899,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038899.mp3,True
38900,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038900.mp3,True
38901,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038901.mp3,True
38902,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038902.mp3,True
38904,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038904.mp3,True
38905,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038905.mp3,True
38906,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038906.mp3,True
38907,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038907.mp3,True
38908,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038908.mp3,True
38910,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038910.mp3,True
38911,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038911.mp3,True
38912,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038912.mp3,True
38914,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038914.mp3,True
38955,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038955.mp3,True
38961,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038961.mp3,True
38964,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038964.mp3,True
38965,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038965.mp3,True
38966,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038966.mp3,True
38967,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\038\038967.mp3,True
39188,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039188.mp3,True
39259,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039259.mp3,True
39278,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039278.mp3,True
39291,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039291.mp3,True
39298,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039298.mp3,True
39316,Experimental,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039316.mp3,True
39317,Experimental,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039317.mp3,True
39318,Experimental,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039318.mp3,True
39357,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039357.mp3,True
39359,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039359.mp3,True
39378,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039378.mp3,True
39484,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\039\039484.mp3,True
